N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
717,120315,92.768,21.768,10.899,29.474,0.819,1.21,10.911,50.419,44.508,1.755,3.805,14.618,81.467,0.062,57.01,3,4,3,15,195,ID_2020,ID,2020,ID_2020,91.773,23.997,11.164,27.209,0.785,1.28,12.417,51.763,43.092,1.628,3.262,13.669,82.784,0.06,55.536,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897
718,120316,92.349,24.148,11.273,26.37,0.826,1.361,11.84,49.462,44.824,2.031,3.273,14.608,81.946,0.06,56.317,3,4,4,16,108,ID_2020,ID,2020,ID_2020,91.773,23.997,11.164,27.209,0.785,1.28,12.417,51.763,43.092,1.628,3.262,13.669,82.784,0.06,55.536,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897
719,120317,92.578,21.876,11.542,28.288,0.758,1.153,10.167,47.64,47.002,1.848,3.538,14.845,81.359,0.07,60.435,3,5,1,17,162,ID_2020,ID,2020,ID_2020,91.773,23.997,11.164,27.209,0.785,1.28,12.417,51.763,43.092,1.628,3.262,13.669,82.784,0.06,55.536,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897
720,120318,92.43,23.007,11.398,27.807,0.754,1.181,10.654,46.604,48.427,1.701,3.384,16.031,80.504,0.067,58.031,3,5,2,18,60,ID_2020,ID,2020,ID_2020,91.773,23.997,11.164,27.209,0.785,1.28,12.417,51.763,43.092,1.628,3.262,13.669,82.784,0.06,55.536,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897
721,120319,91.909,21.985,10.819,27.629,0.737,1.138,11.544,53.647,41.449,1.719,3.421,12.034,84.396,0.07,58.176,3,5,3,19,134,ID_2020,ID,2020,ID_2020,91.773,23.997,11.164,27.209,0.785,1.28,12.417,51.763,43.092,1.628,3.262,13.669,82.784,0.06,55.536,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897
722,120320,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897,3,5,4,20,202,ID_2020,ID,2020,ID_2020,91.773,23.997,11.164,27.209,0.785,1.28,12.417,51.763,43.092,1.628,3.262,13.669,82.784,0.06,55.536,92.388,23.223,10.936,27.794,0.804,1.171,11.034,47.655,47.221,1.584,3.548,15.087,81.17,0.064,57.897
723,120401,92.237,22.498,10.976,28.143,0.769,1.212,11.417,51.95,42.809,1.925,3.466,13.549,82.872,0.064,57.235,4,1,1,1,34,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
724,120402,92.482,23.532,11.145,25.602,0.819,1.223,13.35,57.29,38.01,1.616,3.438,9.738,86.692,0.067,56.574,4,1,2,2,97,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
725,120403,92.415,21.109,10.725,29.126,0.818,1.178,11.695,56.79,37.549,1.784,3.921,10.854,85.182,0.066,56.261,4,1,3,3,56,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
726,120404,92.709,22.299,11.282,29.066,0.829,1.159,12.271,54.884,40.664,1.425,3.762,12.115,84.009,0.066,57.175,4,1,4,4,23,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
727,120405,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358,4,2,1,5,202,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
728,120406,92.624,22.991,11.299,26.134,0.791,1.188,12.529,55.129,39.618,1.628,3.331,11.015,85.439,0.067,57.129,4,2,2,6,129,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
729,120407,92.902,23.155,11.128,27.028,0.782,1.122,12.185,53.597,41.384,1.372,3.33,11.663,84.93,0.069,57.293,4,2,3,7,187,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
730,120408,92.641,22.981,11.09,27.019,0.799,1.235,12.388,54.473,40.43,1.779,3.438,11.501,84.923,0.068,57.174,4,2,4,8,111,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
731,120409,92.553,25.013,11.2,25.018,0.792,1.214,13.301,53.094,42.393,1.559,3.059,11.479,85.363,0.067,56.89,4,3,1,9,76,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
732,120410,92.661,23.742,11.039,26.05,0.768,1.214,12.772,54.304,41.079,1.547,3.072,11.89,84.906,0.067,56.715,4,3,2,10,158,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
733,120411,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,4,3,3,11,201,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
734,120412,92.288,23.989,11.001,25.979,0.818,1.303,12.862,53.397,41.755,1.846,3.426,11.323,85.141,0.068,56.81,4,3,4,12,39,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
735,120413,92.585,22.328,10.646,27.722,0.783,1.192,11.995,54.801,40.069,1.722,3.645,11.058,85.264,0.069,58.455,4,4,1,13,87,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
736,120414,92.28,21.558,10.781,28.19,0.814,1.259,11.613,54.387,40.011,1.975,3.896,11.247,84.721,0.069,58.312,4,4,2,14,172,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
737,120415,92.77,22.956,10.866,26.244,0.809,1.23,12.673,55.74,38.974,1.671,3.506,10.651,85.774,0.069,56.883,4,4,3,15,157,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
738,120416,92.857,23.844,10.845,24.902,0.754,1.229,12.535,52.277,42.928,1.725,3.059,11.5,85.358,0.071,58.952,4,4,4,16,169,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
739,120417,92.481,23.315,11.193,27.961,0.827,1.239,12.091,52.288,42.325,1.709,3.609,12.674,83.568,0.066,57.208,4,5,1,17,177,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
740,120418,92.407,23.752,11.172,27.01,0.797,1.271,12.838,54.399,40.58,1.553,3.407,11.955,84.506,0.069,57.369,4,5,2,18,22,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
741,120419,92.335,23.077,11.178,26.522,0.837,1.311,12.953,57.52,36.584,1.826,3.706,9.521,86.584,0.069,57.053,4,5,3,19,61,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
742,120420,92.888,22.102,10.025,28.491,0.84,1.259,11.826,54.208,39.956,1.835,3.861,11.351,84.69,0.065,57.036,4,5,4,20,180,ID_2020,ID,2020,ID_2020,92.378,21.676,10.829,29.206,0.771,1.176,11.887,55.121,39.81,1.542,3.561,11.887,84.434,0.064,57.543,92.742,21.835,11.097,28.496,0.8,1.169,11.484,53.872,40.715,1.509,3.809,11.822,84.35,0.067,57.358
743,120501,92.725,24.038,10.996,25.2,0.821,1.255,13.024,54.341,40.716,1.652,3.355,10.824,85.738,0.07,57.075,5,1,1,1,152,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
744,120502,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004,5,1,2,2,202,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
745,120503,92.467,22.869,11.222,27.318,0.779,1.225,12.029,53.306,41.418,1.804,3.364,12.13,84.27,0.066,57.206,5,1,3,3,148,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
746,120504,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,5,1,4,4,201,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
747,120505,92.448,25.321,11.346,23.498,0.792,1.363,13.568,53.572,41.302,1.909,3.153,10.748,86.031,0.074,58.983,5,2,1,5,85,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
748,120506,92.742,23.064,11.44,26.747,0.805,1.211,11.777,51.581,43.249,1.724,3.431,12.885,83.586,0.067,56.362,5,2,2,6,193,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
749,120507,92.284,24.701,11.848,25.318,0.725,1.209,12.307,49.692,46.409,1.432,2.939,13.93,82.977,0.069,58.931,5,2,3,7,79,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
750,120508,92.787,21.907,10.851,29.346,0.826,1.241,11.758,54.164,40.227,1.771,3.837,12.019,84.153,0.064,55.353,5,2,4,8,89,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
751,120509,92.736,21.283,10.921,29.301,0.846,1.295,11.339,54.03,39.755,2.04,4.169,11.786,84.06,0.069,57.297,5,3,1,9,2,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
752,120510,92.856,20.902,10.429,29.876,0.829,1.183,10.751,52.349,41.865,1.768,4.143,12.473,83.377,0.066,57.657,5,3,2,10,73,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
753,120511,92.527,22.746,11.082,28.233,0.845,1.31,11.274,49.692,44.547,1.958,3.853,13.941,82.051,0.065,56.121,5,3,3,11,196,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
754,120512,92.761,23.936,10.703,25.927,0.846,1.283,12.933,54.409,40.174,1.793,3.642,10.379,85.912,0.066,55.519,5,3,4,12,119,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
755,120513,92.454,25.601,10.96,23.862,0.786,1.261,13.287,51.594,43.965,1.729,2.894,12.24,84.756,0.067,57.329,5,4,1,13,59,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
756,120514,92.581,24.704,11.666,25.921,0.82,1.232,12.845,50.886,44.852,1.324,3.266,13.802,82.894,0.063,56.919,5,4,2,14,9,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
757,120515,92.443,23.304,11.035,25.781,0.802,1.197,13.382,57.467,37.906,1.465,3.391,9.911,86.599,0.066,56.111,5,4,3,15,63,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
758,120516,92.769,23.602,10.983,24.423,0.797,1.368,13.013,55.97,38.474,1.797,3.557,9.88,86.684,0.073,57.571,5,4,4,16,125,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
759,120517,92.727,21.689,10.905,28.87,0.855,1.238,11.551,54.213,39.902,1.898,4.138,11.517,84.229,0.068,57.205,5,5,1,17,122,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
760,120518,92.369,23.32,11.192,25.197,0.768,1.276,12.518,55.056,39.619,1.925,3.396,10.244,86.328,0.073,58.117,5,5,2,18,138,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
761,120519,92.396,22.227,11.351,27.225,0.761,1.167,11.819,53.556,41.326,1.681,3.466,12.054,84.228,0.07,57.361,5,5,3,19,191,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
762,120520,92.935,22.341,11.051,28.75,0.785,1.192,11.314,50.852,44.154,1.678,3.481,14.082,82.439,0.065,57.605,5,5,4,20,183,ID_2020,ID,2020,ID_2020,92.527,23.788,11.257,27.767,0.823,1.289,12.31,52.335,42.374,1.768,3.524,12.395,83.995,0.067,57.544,92.583,23.51,11.343,25.363,0.813,1.241,12.534,53.151,41.853,1.777,3.432,11.997,84.403,0.067,58.004
763,120601,92.98,21.317,10.755,30.752,0.896,1.358,11.329,53.842,39.621,2.098,4.436,11.983,83.611,0.064,54.683,6,1,1,1,3,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
764,120602,92.249,22.086,10.533,28.252,0.838,1.296,12.247,56.323,38.178,2.008,3.992,10.715,85.262,0.063,55.596,6,1,2,2,26,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
765,120603,92.331,24.08,11.565,26.313,0.846,1.335,13.333,55.505,39.457,1.791,3.652,10.656,85.546,0.069,57.616,6,1,3,3,8,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
766,120604,92.705,22.542,10.626,26.625,0.828,1.319,12.857,57.096,37.617,1.936,3.757,9.194,87.008,0.068,57.186,6,1,4,4,133,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
767,120605,92.674,23.223,11.53,27.297,0.882,1.269,12.584,54.279,39.867,1.714,3.808,11.59,84.421,0.063,54.403,6,2,1,5,96,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
768,120606,92.898,22.661,11.168,28.104,0.793,1.278,12.352,55.585,39.196,1.777,3.428,11.227,85.193,0.064,56.648,6,2,2,6,64,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
769,120607,92.221,24.499,11.065,24.768,0.8,1.266,13.69,56.762,38.413,1.567,3.216,10.588,86.092,0.067,54.135,6,2,3,7,42,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
770,120608,92.248,24.586,11.045,24.976,0.855,1.342,13.562,56.202,38.098,1.87,3.432,10.46,85.87,0.061,53.039,6,2,4,8,145,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
771,120609,92.549,23.596,11.433,26.603,0.835,1.385,12.95,55.244,38.92,1.947,3.553,11.118,85.318,0.065,56.274,6,3,1,9,10,ID_2020,ID,2020,ID_2020,92.529,22.743,10.911,27.87,0.814,1.277,12.894,58.507,35.679,1.628,3.626,9.403,86.782,0.068,55.457,92.294,23.966,11.469,26.209,0.801,1.178,12.842,54.642,40.616,1.589,3.119,11.827,84.757,0.063,55.692
