N,Sample,DM,CP,Ash,aNDForm,ADICP,NDICP,SP,A2,B1,B2,C,A,B,kd,ERD6,Block,Column,Row,Position,Treatment,merged,Location,Year,Env,DM_201,CP_201,Ash_201,aNDForm_201,ADICP_201,NDICP_201,SP_201,A2_201,B1_201,B2_201,C_201,A_201,B_201,kd_201,ERD6_201,DM_202,CP_202,Ash_202,aNDForm_202,ADICP_202,NDICP_202,SP_202,A2_202,B1_202,B2_202,C_202,A_202,B_202,kd_202,ERD6_202
827,120906,92.796,20.99,10.644,29.917,0.821,1.221,10.586,51.797,42.283,1.801,4.075,13.364,82.58,0.068,58.205,9,2,2,6,131,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
828,120907,92.583,21.768,11.099,28.246,0.78,1.193,10.293,47.656,46.953,1.819,3.614,15.762,80.478,0.067,58.753,9,2,3,7,181,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
829,120908,92.579,21.405,10.748,28.336,0.799,1.25,10.518,49.899,44.145,1.972,3.808,14.366,81.738,0.063,56.638,9,2,4,8,70,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
830,120909,92.772,22.784,11.72,28.354,0.77,1.168,10.711,46.717,48.633,1.495,3.474,16.037,80.457,0.064,58.355,9,3,1,9,14,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
831,120910,92.795,23.546,11.127,26.806,0.797,1.165,12.418,53.344,41.715,1.589,3.278,11.286,85.321,0.068,57.925,9,3,2,10,121,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
832,120911,92.892,22.124,10.975,28.168,0.819,1.191,11.966,54.951,39.395,1.437,3.753,11.738,84.439,0.067,58.297,9,3,3,11,106,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
833,120912,92.36,23.524,10.664,25.534,0.78,1.255,12.728,54.376,40.427,1.763,3.329,11.267,85.236,0.064,56.377,9,3,4,12,53,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
834,120913,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,9,4,1,13,201,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
835,120914,92.838,23.83,11.006,26.339,0.805,1.23,12.897,53.921,41.139,1.48,3.295,11.754,84.801,0.066,56.158,9,4,2,14,38,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
836,120915,92.579,21.986,10.862,27.42,0.816,1.245,11.979,54.415,39.873,1.734,3.726,11.594,84.56,0.065,55.584,9,4,3,15,115,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
837,120916,92.605,21.864,10.47,28.626,0.802,1.255,11.202,52.658,41.495,1.817,3.932,12.077,83.928,0.07,58.082,9,4,4,16,5,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
838,120917,92.885,22.617,11.093,28.108,0.817,1.248,11.455,51.053,43.396,1.737,3.553,14.133,82.189,0.063,56.067,9,5,1,17,160,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
839,120918,92.65,24.646,11.619,25.947,0.733,1.14,12.139,48.65,47.653,1.417,2.727,15.49,81.578,0.06,56.813,9,5,2,18,175,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
840,120919,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048,9,5,3,19,202,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
841,120920,92.595,23.228,10.727,26.545,0.803,1.171,11.983,52.321,42.688,1.535,3.474,12.25,84.165,0.066,57.218,9,5,4,20,118,ID_2020,ID,2020,ID_2020,92.678,21.947,11.138,29.124,0.859,1.259,11.538,52.337,42.164,1.7,3.992,12.806,83.182,0.067,56.751,92.662,23.432,10.816,25.691,0.835,1.296,12.151,51.537,43.066,1.771,3.489,13.238,83.082,0.062,56.048
842,121002,92.538,24.505,11.095,26.052,0.793,1.199,10.836,43.129,52.409,1.525,3.107,18.408,78.412,0.057,56.488,10,1,2,2,58,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
843,121003,92.071,24.077,11.041,28.069,0.818,1.269,9.818,39.16,56.297,1.872,3.487,21.329,75.07,0.054,57.162,10,1,3,3,62,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
844,121004,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,10,1,4,4,201,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
845,121005,92.083,24.616,10.855,27.402,0.78,1.201,9.728,37.756,57.903,1.867,3.192,20.982,75.848,0.053,55.712,10,2,1,5,95,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
846,121006,92.056,23.132,10.436,27.957,0.809,1.212,9.736,41.931,52.653,1.862,3.66,18.814,77.545,0.057,57.15,10,2,2,6,82,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
847,121007,92.149,26.314,11.05,25.441,0.759,1.16,9.712,33.355,63.013,1.688,2.928,22.462,74.717,0.058,58.976,10,2,3,7,12,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
848,121008,91.673,25.787,11.178,27.461,0.812,1.346,8.252,27.913,66.905,2.269,3.478,25.64,71.161,0.045,52.048,10,2,4,8,128,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
849,121009,91.697,25.943,11.421,28.196,0.81,1.277,7.776,24.921,70.581,2.346,3.449,27.05,69.753,0.043,51.523,10,3,1,9,136,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
850,121010,92.339,23.41,11.051,27.926,0.817,1.206,9.892,42.043,52.828,1.748,3.739,18.198,78.113,0.063,57.839,10,3,2,10,101,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
851,121011,92.362,23.08,10.684,24.852,0.757,1.223,11.717,50.573,44.302,1.712,3.253,13.566,83.1,0.068,59.464,10,3,3,11,98,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
852,121012,91.907,26.846,11.835,24.575,0.815,1.291,12.591,44.252,51.192,1.469,2.95,17.808,79.308,0.056,54.439,10,3,4,12,142,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
853,121013,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714,10,4,1,13,202,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
854,121014,92.401,22.794,10.712,27.892,0.785,1.109,9.754,42.445,52.795,1.578,3.404,18.265,78.302,0.062,57.361,10,4,2,14,139,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
855,121015,92.315,23.907,10.719,27.099,0.794,1.256,10.006,40.844,54.153,1.796,3.396,19.372,77.248,0.06,58.359,10,4,3,15,52,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
856,121016,92.025,25.81,11.369,26.503,0.785,1.329,10.005,35.717,59.783,1.887,3.145,22.37,74.582,0.055,57.138,10,4,4,16,37,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
857,121017,92.606,24.078,11.302,25.655,0.744,1.18,11.125,45.13,50.771,1.577,2.971,16.88,80.105,0.065,59.304,10,5,1,17,77,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
858,121018,92.226,22.721,11.014,27.554,0.761,1.167,10.491,46.178,48.873,1.712,3.405,16.424,80.161,0.065,58.007,10,5,2,18,116,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
859,121019,92.39,23.033,10.994,27.043,0.792,1.213,10.354,44.431,50.6,1.793,3.566,17.124,79.406,0.065,58.581,10,5,3,19,13,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
860,121020,92.331,23.916,11.131,26.21,0.779,1.188,9.328,37.573,57.667,1.906,3.375,20.439,76.256,0.06,56.877,10,5,4,20,124,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
861,121101,92.541,21.733,10.985,29.295,0.803,1.261,8.842,41.436,53.162,1.964,3.858,18.955,77.162,0.063,58.113,11,1,1,1,189,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
862,121102,92.713,21.723,10.607,29.323,0.842,1.334,9.539,44.275,49.421,2.086,3.953,17.694,78.488,0.059,58.425,11,1,2,2,17,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
863,121103,92.61,21.694,10.202,28.999,0.801,1.193,10.037,46.544,48.256,1.861,3.63,16.879,79.555,0.058,56.321,11,1,3,3,197,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
864,121104,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,11,1,4,4,201,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
865,121105,92.54,22.667,10.866,28.814,0.82,1.344,9.145,40.253,54.132,2.027,3.739,20.048,76.184,0.058,56.678,11,2,1,5,156,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
866,121106,92.53,23.183,10.351,26.078,0.794,1.234,10.705,46.531,48.448,1.913,3.507,15.34,81.103,0.067,59.827,11,2,2,6,25,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
867,121107,92.395,23.444,10.792,27.432,0.793,1.208,10.24,44.006,51.183,1.615,3.252,18.219,78.266,0.061,58.454,11,2,3,7,173,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
868,121108,92.72,19.763,9.976,33.188,0.905,1.369,8.955,46.93,45.915,2.191,4.755,17.019,78.373,0.058,57.803,11,2,4,8,84,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
869,121109,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425,11,3,1,9,202,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
870,121110,92.705,22.997,10.351,28.282,0.804,1.198,10.256,44.857,50.011,1.723,3.507,17.079,79.415,0.06,56.718,11,3,2,10,94,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
871,121111,92.678,21.509,11.055,27.649,0.855,1.347,10.017,45.996,47.651,2.084,3.896,17.066,79.079,0.061,56.654,11,3,3,11,146,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
872,121112,92.653,19.764,10.2,32.908,0.894,1.272,8.799,45.041,48.737,1.935,4.5,18.515,77.186,0.056,56.075,11,3,4,12,18,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
873,121113,92.436,22.481,10.839,27.944,0.807,1.187,9.961,44.673,49.983,1.847,3.662,16.845,79.405,0.063,58.707,11,4,1,13,55,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
874,121114,92.76,24.212,10.828,26.648,0.838,1.352,10.333,40.759,53.948,1.812,3.456,19.905,76.819,0.056,56.96,11,4,2,14,31,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
875,121115,92.486,22.38,10.363,29.642,0.823,1.198,9.486,43.101,51.514,1.607,3.847,18.458,77.715,0.059,57.157,11,4,3,15,24,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
876,121116,92.376,23.821,10.599,26.883,0.817,1.274,10.108,41.175,53.681,1.751,3.63,18.572,77.727,0.062,57.826,11,4,4,16,99,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
877,121117,92.742,23.912,10.938,25.615,0.828,1.266,10.63,42.911,51.913,1.698,3.382,18.062,78.666,0.06,58.327,11,5,1,17,137,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
878,121118,92.66,22.957,10.889,27.174,0.805,1.283,10.375,44.859,49.64,1.851,3.586,17.109,79.206,0.064,56.926,11,5,2,18,67,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
879,121119,92.1,25.4,10.715,24.716,0.752,1.163,10.597,39.851,56.103,1.569,2.765,20.036,77.167,0.057,57.962,11,5,3,19,50,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
880,121120,92.55,23.306,10.637,26.798,0.799,1.192,10.355,43.982,50.941,1.594,3.516,17.102,79.436,0.063,57.613,11,5,4,20,32,ID_2020,ID,2020,ID_2020,92.828,22.439,10.827,28.654,0.868,1.361,9.661,41.796,52.075,1.869,3.914,19.662,76.596,0.055,55.929,92.57,22.174,10.412,29.21,0.82,1.307,8.685,38.35,56.1,2.026,3.697,21.57,74.806,0.055,58.425
1539,21001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,1,105,ID_2020,ID,2020,ID_2020,92.327,23.87,10.829,27.755,0.793,1.21,9.262,37.425,57.725,1.851,3.382,21.21,75.428,0.056,56.566,92.474,23.775,11.324,26.676,0.842,1.212,9.595,38.975,55.916,1.867,3.493,20.153,76.321,0.056,55.714
1540,20801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,135,ID_2020,ID,2020,ID_2020,92.35,22.455,10.811,27.494,0.789,1.239,11.352,50.898,43.714,1.695,3.575,14.419,81.9,0.064,56.622,92.515,23.888,11.017,26.655,0.809,1.236,11.7,48.503,46.936,1.572,3.155,15.571,81.106,0.058,56.328
